/docs/icdp-pnd-docs/it/bozza/,43,16,00:01:40,9,"0,00%","11,63%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/appendici/parametri-di-acquisizione-digitale.html,43,18,00:01:13,5,"40,00%","18,60%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/il-progetto-di-digitalizzazione/quando.html,43,21,00:01:16,1,"0,00%","4,65%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/linee-guida/acquisizione-circolazione-riuso.html,43,15,00:00:11,1,"0,00%","2,33%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/la-definizione-di-prodotti-e-servizi-digitali/servizi-digitali-per-la-creazione-di-contenuti.html,43,16,00:00:57,1,"0,00%","2,33%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/contesto-normativo/la-direttiva-20191024-psi-e-il-d.lgs.-2002021-di-recepimento.html,42,11,00:01:52,2,"0,00%","2,38%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/x.-supporti.html,42,23,00:00:15,3,"0,00%","9,52%","0,00 €"
/italia/icdp/icdp-pnd-maturita-docs/it/consultazione/introduzione-al-tema-e-metodologie-impiegate.html,42,17,00:00:09,2,"0,00%","7,14%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ii.-formati/b.-file-video.html,41,21,00:00:06,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/vi.-nomenclatura-degli-oggetti-digitali/a.-indicazioni-generali-1.html,41,21,00:00:20,0,"0,00%","4,88%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/linee-guida/digitalizzazione-del-patrimonio-culturale.html,41,19,00:00:10,1,"0,00%","12,20%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/la-relazione-tra-prodottiservizi-digitali-processi-e-modelli-di-gestione.html,41,18,00:00:58,1,"0,00%","2,44%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/lanalisi-dei-processi-end-to-end/processo-1-i-luoghi-della-cultura-mettono-a-disposizione-degli-utenti-contenuti-digitali-per-la-consultazione-e-la-navigazione.html,41,20,00:00:25,1,"0,00%","7,32%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/acquisizione-circolazione-e-riuso-delle-riproduzioni-dei-beni-culturali-in-ambiente-digitale/tipologie-duso-delle-riproduzioni-di-beni-culturali.html,40,15,00:02:11,3,"33,33%","7,50%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/contesto-normativo/tipologie-di-beni-culturali-in-relazione-alla-tipologia-di-riproduzione.html,40,18,00:02:35,0,"0,00%","10,00%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/strategia/index.html,40,18,00:02:06,5,"0,00%","15,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/riferimenti-bibliografici/linee-guida-internazionali.html,39,17,00:00:09,1,"0,00%","5,13%","0,00 €"
/italia/icdp/icdp-pnd-docs/it/giugno-2022/visione/opportunita.html,39,20,00:00:37,2,"50,00%","20,51%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/la-definizione-di-prodotti-e-servizi-digitali/prodotti-e-servizi-a-valore-aggiunto.html,38,14,00:01:03,1,"0,00%","2,63%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/giugno2022/index.html,38,15,00:00:10,5,"0,00%","7,89%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/formati.html,37,15,00:01:21,0,"0,00%","5,41%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/lanalisi-dei-processi-end-to-end/processo-2-i-luoghi-della-cultura-mettono-a-disposizione-degli-utenti-contenuti-digitali-per-creare-nuovi-e-ulteriori-contenuti-user-generated-content.html,37,14,00:00:24,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/contesto-normativo/il-codice-dei-beni-culturali-e-del-paesaggio.html,36,19,00:01:46,1,"100,00%","8,33%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/giugno-2022/metadati/metadati-descrittivi.html,36,18,00:00:40,1,"100,00%","8,33%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/la-definizione-di-prodotti-e-servizi-digitali.html,36,14,00:01:14,0,"0,00%","11,11%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/acquisizione-circolazione-e-riuso-delle-riproduzioni-dei-beni-culturali-in-ambiente-digitale.html,35,19,00:00:18,1,"0,00%","2,86%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ii.-formati/e.-immagini-gigapixel.html,35,19,00:00:09,1,"0,00%","2,86%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/consultazione/contesto-normativo.html,34,17,00:00:10,0,"0,00%","2,94%","0,00 €"
/italia/icdp/icdp-pnd-circolazione-riuso-docs/it/giugno-2022/acquisizione-circolazione-e-riuso-delle-riproduzioni-dei-beni-culturali-in-ambiente-digitale.html,34,15,00:00:41,1,"0,00%","14,71%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ii.-formati/c.-file-audio.html,34,17,00:00:06,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ii.-formati/d.-file-3d.html,34,17,00:00:04,0,"0,00%","0,00%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ix.-verifiche-e-collaudi/b.-collaudo-per-stati-di-avanzamento-lavori.html,34,17,00:00:42,0,"0,00%","2,94%","0,00 €"
/italia/icdp/icdp-pnd-servizi-docs/it/consultazione/lanalisi-dei-processi-end-to-end.html,34,18,00:00:29,2,"50,00%","8,82%","0,00 €"
/italia/icdp/icdp-pnd-digitalizzazione-docs/it/consultazione/ix.-verifiche-e-collaudi/a.-collaudo-del-campione-tecnico-iniziale-prototipo.html,33,16,00:00:08,1,"100,00%","3,03%","0,00 €"
